id,birth_month,birth_year,education_dad,education_mom,drug_use_score,flag_female,flag_black,flag_hispanic,flag_divorce,school_quality,year,CV_CENSUS_REGION,education,hours_worked_since02,wage,log_wage,fte_experience,flag_working,flag_married,num_children,fte_experience_sq,age
2557,7,1984,14,14,0,1,0,0,0,4,2013,1,16,15424,14.02,2.640484881606444,7.712,1,0,0,59.474943999999994,29
2557,7,1984,14,14,0,1,0,0,0,4,2015,1,16,19624,18.93,2.9407479652212314,9.812,1,0,0,96.27534399999999,31
2557,7,1984,14,14,0,1,0,0,0,4,2017,1,16,23824,19.71,2.9811261211646287,11.912,1,0,0,141.895744,33
2557,7,1984,14,14,0,1,0,0,0,4,2019,1,16,27984,20.55,3.022860940942244,13.992,1,0,0,195.77606400000002,35
2557,7,1984,14,14,0,1,0,0,0,4,2021,1,16,31664,24.04,3.179719109667007,15.832,1,1,0,250.65222400000002,37
2558,1,1981,18,16,36,0,0,0,0,1,2010,1,18,21506,34.11,3.5295905964305545,10.753,1,1,1,115.627009,29
2558,1,1981,18,16,36,0,0,0,0,1,2011,1,18,23548,75,4.31748811353631,11.774,1,1,1,138.627076,30
2558,1,1981,18,16,36,0,0,0,0,1,2013,1,18,26998,70,4.248495242049359,13.499,1,1,2,182.223001,32
2558,1,1981,18,16,36,0,0,0,0,1,2015,1,18,31998,70,4.248495242049359,15.999,1,1,2,255.96800100000002,34
2558,1,1981,18,16,36,0,0,0,0,1,2017,1,18,36458,100,4.605170185988092,18.229,1,0,0,332.29644099999996,36
2558,1,1981,18,16,36,0,0,0,0,1,2019,1,18,40572,100,4.605170185988092,20.286,1,0,0,411.52179600000005,38
2558,1,1981,18,16,36,0,0,0,0,1,2021,1,18,44489,115,4.74493212836325,22.2445,1,0,0,494.81778024999994,40
2559,9,1983,11,10,5,1,0,0,1,0,2010,1,10,12542,9.75,2.277267285009756,6.271,1,0,3,39.325441,27
2559,9,1983,11,10,5,1,0,0,1,0,2011,1,10,14132,9.95,2.2975725511705014,7.066,1,0,3,49.928356,28
2559,9,1983,11,10,5,1,0,0,1,0,2013,1,10,17304,10.48,2.349468678892896,8.652,1,0,3,74.85710399999999,30
2559,9,1983,11,10,5,1,0,0,1,0,2015,1,10,21716,13,2.5649493574615367,10.858,1,1,3,117.89616400000001,32
2559,9,1983,11,10,5,1,0,0,1,0,2017,1,10,25601,14.35,2.66374994220563,12.8005,1,1,3,163.85280025,34
2560,4,1980,16,12,32,0,0,0,0,-1,2010,1,13,16910,17.79,2.8786365016777435,8.455,1,1,1,71.487025,30
2560,4,1980,16,12,32,0,0,0,0,-1,2013,1,13,23190,40.87,3.7103962975761857,11.595,1,1,2,134.444025,33
2560,4,1980,16,12,32,0,0,0,0,-1,2015,1,13,27350,17.79,2.8786365016777435,13.675,1,1,3,187.005625,35
2560,4,1980,16,12,32,0,0,0,0,-1,2017,1,13,31550,18.51,2.9183111265854063,15.775,1,1,3,248.850625,37
2560,4,1980,16,12,32,0,0,0,0,-1,2019,1,13,35310,76.92,4.342765920720579,17.655,1,1,0,311.69902500000006,39
2561,4,1980,16,12,7,1,0,0,0,2,2010,1,12,6038,15,2.70805020110221,3.019,1,1,1,9.114361,30
2561,4,1980,16,12,7,1,0,0,0,2,2013,1,12,7057,21.12,3.050220458838061,3.5285,1,1,1,12.450312250000001,33
2561,4,1980,16,12,7,1,0,0,0,2,2015,1,12,9147,16.47,2.8015405441895487,4.5735,1,1,1,20.91690225,35
2561,4,1980,16,12,7,1,0,0,0,2,2017,1,12,11367,15.81,2.7606426512213806,5.6835,1,1,1,32.302172250000005,37
2561,4,1980,16,12,7,1,0,0,0,2,2019,1,12,14147,15,2.70805020110221,7.0735,1,1,0,50.03440225,39
2562,8,1983,12,12,0,0,0,0,1,2,2010,1,12,15680,14.48,2.6727683869575705,7.84,1,0,0,61.465599999999995,27
2562,8,1983,12,12,0,0,0,0,1,2,2011,1,12,17500,14.48,2.6727683869575705,8.75,1,0,0,76.5625,28
2562,8,1983,12,12,0,0,0,0,1,2,2013,1,12,20066,15.48,2.739548868161581,10.033,1,0,0,100.66108899999999,30
2562,8,1983,12,12,0,0,0,0,1,2,2015,1,12,23168,7.25,1.9810014688665833,11.584,1,0,2,134.189056,32
2562,8,1983,12,12,0,0,0,0,1,2,2017,1,12,24048,NA,NA,12.024,0,0,2,144.576576,34
2562,8,1983,12,12,0,0,0,0,1,2,2019,1,12,28368,19.38,2.96424160646262,14.184,1,0,0,201.18585599999997,36
2562,8,1983,12,12,0,0,0,0,1,2,2021,1,12,29888,30,3.4011973816621555,14.944,1,0,0,223.32313600000003,38
2564,7,1984,16,16,0,0,0,0,0,5,2010,4,17,11697,26.5,3.2771447329921766,5.8485,1,1,0,34.20495225,26
2564,7,1984,16,16,0,0,0,0,0,5,2011,4,17,14812,20.98,3.043569602968151,7.406,1,1,0,54.848836,27
2564,7,1984,16,16,0,0,0,0,0,5,2013,2,17,21352,22.6,3.1179499062782403,10.676,1,1,0,113.97697600000001,29
2564,7,1984,16,16,0,0,0,0,0,5,2015,2,17,27107,24.48,3.1978564576441255,13.5535,1,1,2,183.69736225,31
2564,7,1984,16,16,0,0,0,0,0,5,2017,2,17,32867,28.67,3.3558512798952784,16.4335,1,1,2,270.05992224999994,33
2564,7,1984,16,16,0,0,0,0,0,5,2019,2,17,38067,36.54,3.5984075509498608,19.0335,1,1,0,362.27412225,35
2564,7,1984,16,16,0,0,0,0,0,5,2021,2,17,42667,72,4.276666119016055,21.3335,1,1,0,455.11822225000003,37
2565,9,1981,16,15,0,1,0,0,0,5,2010,4,17,19901,29.02,3.367985247456042,9.9505,1,0,0,99.01245025,29
2565,9,1981,16,15,0,1,0,0,0,5,2011,4,17,23006,35.26,3.562749176969724,11.503,1,0,0,132.319009,30
2565,9,1981,16,15,0,1,0,0,0,5,2013,4,17,28741,40.21,3.6941157209091826,14.3705,1,0,0,206.51127025,32
2565,9,1981,16,15,0,1,0,0,0,5,2015,4,17,35431,41.03,3.714303506454095,17.7155,1,1,0,313.83894024999995,34
2565,9,1981,16,15,0,1,0,0,0,5,2017,4,17,35431,66.67,4.199755076629969,17.7155,1,1,1,313.83894024999995,36
2565,9,1981,16,15,0,1,0,0,0,5,2019,4,17,35431,NA,NA,17.7155,0,1,0,313.83894024999995,38
2565,9,1981,16,15,0,1,0,0,0,5,2021,4,17,35431,NA,NA,17.7155,0,1,0,313.83894024999995,40
2566,6,1984,16,15,0,0,0,0,0,3,2010,2,19,4742,27,3.295836866004329,2.371,1,1,0,5.621641,26
2566,6,1984,16,15,0,0,0,0,0,3,2011,2,19,6918,32.45,3.479700443150099,3.459,1,1,0,11.964681,27
2566,6,1984,16,15,0,0,0,0,0,3,2013,2,19,12657,60,4.0943445622221,6.3285,1,1,1,40.04991225,29
2566,6,1984,16,15,0,0,0,0,0,3,2015,2,19,18173,60,4.0943445622221,9.0865,1,1,2,82.56448224999998,31
2566,6,1984,16,15,0,0,0,0,0,3,2017,2,19,23441,60,4.0943445622221,11.7205,1,1,3,137.37012024999999,33
2566,6,1984,16,15,0,0,0,0,0,3,2019,2,19,28647,60,4.0943445622221,14.3235,1,1,0,205.16265224999998,35
2566,6,1984,16,15,0,0,0,0,0,3,2021,2,19,32247,42,3.7376696182833684,16.1235,1,1,0,259.96725225,37
2567,2,1980,16,12,21,1,0,0,0,1,2010,2,18,10322,24.22,3.1871787381249463,5.161,1,1,3,26.635920999999996,30
2567,2,1980,16,12,21,1,0,0,0,1,2011,2,18,11170,24.28,3.1896529661912973,5.585,1,1,3,31.192225,31
2567,2,1980,16,12,21,1,0,0,0,1,2013,2,18,12754,27,3.295836866004329,6.377,1,1,3,40.666129,33
2567,2,1980,16,12,21,1,0,0,0,1,2019,2,18,22674,31,3.4339872044851463,11.337,1,1,0,128.527569,39
2567,2,1980,16,12,21,1,0,0,0,1,2021,2,18,26002,40,3.6888794541139363,13.001,1,1,0,169.02600099999998,41
2568,3,1980,11,12,0,0,0,0,0,-3,2010,2,12,15200,NA,NA,7.6,0,0,1,57.76,30
2568,3,1980,11,12,0,0,0,0,0,-3,2011,2,12,16800,8.75,2.169053700369523,8.4,1,0,1,70.56,31
2568,3,1980,11,12,0,0,0,0,0,-3,2015,2,12,32800,9.86,2.288486168614544,16.4,1,1,3,268.96,35
2568,3,1980,11,12,0,0,0,0,0,-3,2017,2,12,38611,20,2.995732273553991,19.3055,1,1,3,372.70233024999993,37
2568,3,1980,11,12,0,0,0,0,0,-3,2019,2,12,43868,22,3.091042453358316,21.934,1,1,0,481.10035600000003,39
2568,3,1980,11,12,0,0,0,0,0,-3,2021,2,12,49368,24.26,3.1888289035159043,24.684,1,1,0,609.2998560000001,41
2569,8,1982,11,12,0,0,0,0,0,3,2010,2,12,20364,10.5,2.3513752571634776,10.182,1,0,0,103.673124,28
2569,8,1982,11,12,0,0,0,0,0,3,2011,2,12,22808,12.5,2.5257286443082556,11.404,1,0,0,130.051216,29
2569,8,1982,11,12,0,0,0,0,0,3,2013,2,12,27179,12.5,2.5257286443082556,13.5895,1,0,0,184.67451024999997,31
2569,8,1982,11,12,0,0,0,0,0,3,2015,2,12,31859,12.5,2.5257286443082556,15.9295,1,0,0,253.74897025000004,33
2569,8,1982,11,12,0,0,0,0,0,3,2017,2,12,36584,13.5,2.6026896854443837,18.292,1,0,0,334.59726400000005,35
2569,8,1982,11,12,0,0,0,0,0,3,2019,2,12,41204,13.5,2.6026896854443837,20.602,1,0,0,424.442404,37
2569,8,1982,11,12,0,0,0,0,0,3,2021,2,12,45364,13.5,2.6026896854443837,22.682,1,0,0,514.473124,39
2570,7,1981,12,12,0,1,0,0,0,5,2010,2,12,18815,17.46,2.859912550411456,9.4075,1,0,0,88.50105625000002,29
2570,7,1981,12,12,0,1,0,0,0,5,2011,2,12,20831,18,2.8903717578961645,10.4155,1,0,0,108.48264024999999,30
2570,7,1981,12,12,0,1,0,0,0,5,2013,2,12,24785,19,2.9444389791664403,12.3925,1,0,1,153.57405625,32
2570,7,1981,12,12,0,1,0,0,0,5,2015,2,12,28825,19.81,2.9861868607104594,14.4125,1,0,1,207.72015625,34
2570,7,1981,12,12,0,1,0,0,0,5,2017,2,12,29030,20,2.995732273553991,14.515,1,0,1,210.685225,36
2570,7,1981,12,12,0,1,0,0,0,5,2019,2,12,33294,21.7,3.077312260546414,16.647,1,0,0,277.12260899999995,38
2570,7,1981,12,12,0,1,0,0,0,5,2021,2,12,37312,21.75,3.079613757534693,18.656,1,0,0,348.04633599999994,40
2571,5,1984,12,12,0,1,0,0,0,5,2010,2,12,17003,12.53,2.528125768907977,8.5015,1,1,0,72.27550225,26
2571,5,1984,12,12,0,1,0,0,0,5,2011,2,12,18407,12,2.4849066497880004,9.2035,1,1,0,84.70441225,27
2571,5,1984,12,12,0,1,0,0,0,5,2013,2,12,21823,12.12,2.4948569806411682,10.9115,1,1,1,119.06083225,29
2571,5,1984,12,12,0,1,0,0,0,5,2015,2,12,25975,12.36,2.514465452029545,12.9875,1,1,1,168.67515625000001,31
2571,5,1984,12,12,0,1,0,0,0,5,2017,2,12,30175,15,2.70805020110221,15.0875,1,1,1,227.63265625,33
2571,5,1984,12,12,0,1,0,0,0,5,2019,2,12,34335,15.86,2.7638002162067017,17.1675,1,1,0,294.72305625,35
2571,5,1984,12,12,0,1,0,0,0,5,2021,2,12,37627,17.9,2.884800712846709,18.8135,1,1,0,353.94778225000005,37
2572,8,1982,18,18,0,1,0,0,0,3,2010,2,18,18228,33.11,3.4998353515591547,9.114,1,1,0,83.06499600000001,28
2572,8,1982,18,18,0,1,0,0,0,3,2011,2,18,21152,42.31,3.7450234647319762,10.576,1,1,0,111.85177600000002,29
2572,8,1982,18,18,0,1,0,0,0,3,2013,2,18,25200,34.46,3.5397992310997837,12.6,1,1,2,158.76,31
2572,8,1982,18,18,0,1,0,0,0,3,2015,2,18,29045,35,3.5553480614894135,14.5225,1,1,3,210.90300625000003,33
2572,8,1982,18,18,0,1,0,0,0,3,2019,2,18,38444,34.5,3.5409593240373143,19.222,1,1,0,369.48528400000004,37
2572,8,1982,18,18,0,1,0,0,0,3,2021,2,18,42809,30.09,3.4041928906419536,21.4045,1,1,0,458.1526202499999,39
2573,11,1983,20,20,0,0,0,0,0,2,2010,2,20,18561,20.51,3.0209125720842893,9.2805,1,1,0,86.12768025,27
2573,11,1983,20,20,0,0,0,0,0,2,2011,2,20,21011,22.22,3.100992784211484,10.5055,1,1,0,110.36553024999999,28
2573,11,1983,20,20,0,0,0,0,0,2,2013,1,20,26211,26.92,3.2928695047765273,13.1055,1,1,0,171.75413024999997,30
2573,11,1983,20,20,0,0,0,0,0,2,2015,1,20,31411,32.69,3.487069220736119,15.7055,1,1,1,246.66273025,32
2573,11,1983,20,20,0,0,0,0,0,2,2017,1,20,36661,52.69,3.9644256842211942,18.3305,1,1,2,336.00723025,34
2573,11,1983,20,20,0,0,0,0,0,2,2019,1,20,41861,55.77,4.021236090401462,20.9305,1,1,0,438.08583024999996,36
2573,11,1983,20,20,0,0,0,0,0,2,2021,1,20,46861,75.38,4.3225419878389895,23.4305,1,1,0,548.9883302499999,38
2575,7,1981,18,16,1,0,0,0,0,4,2011,1,18,8524,5.38,1.682688374173693,4.262,1,1,0,18.164643999999996,30
2575,7,1981,18,16,1,0,0,0,0,4,2013,NA,20,15344,6.37,1.851599469584072,7.672,1,1,0,58.859584,32
2575,7,1981,18,16,1,0,0,0,0,4,2015,1,20,19764,10,2.302585092994046,9.882,1,1,0,97.65392399999999,34
2575,7,1981,18,16,1,0,0,0,0,4,2017,NA,20,24484,15.5,2.740840023925201,12.242,1,1,0,149.866564,36
2575,7,1981,18,16,1,0,0,0,0,4,2021,3,20,37794,39.62,3.6793340412704048,18.897,1,1,0,357.09660899999994,40
2576,3,1983,18,16,0,0,0,0,0,5,2010,2,17,8216,15.5,2.740840023925201,4.108,1,1,1,16.875663999999997,27
2576,3,1983,18,16,0,0,0,0,0,5,2011,2,17,9508,14,2.6390573296152584,4.754,1,1,1,22.600515999999995,28
2576,3,1983,18,16,0,0,0,0,0,5,2013,2,17,9508,NA,NA,4.754,0,1,1,22.600515999999995,30
2577,9,1980,15,13,0,1,0,0,1,2,2010,2,16,11830,24.06,3.180550710546533,5.915,1,1,0,34.987225,30
2577,9,1980,15,13,0,1,0,0,1,2,2011,2,16,13950,20.63,3.0267463270831603,6.975,1,1,1,48.650625,31
2577,9,1980,15,13,0,1,0,0,1,2,2013,2,16,18110,25,3.2188758248682006,9.055,1,1,1,81.99302499999999,33
2577,9,1980,15,13,0,1,0,0,1,2,2015,2,16,22030,29,3.367295829986474,11.015,1,0,1,121.33022500000001,35
2577,9,1980,15,13,0,1,0,0,1,2,2017,2,16,22070,25,3.2188758248682006,11.035,1,1,2,121.771225,37
2577,9,1980,15,13,0,1,0,0,1,2,2021,2,16,28650,38.76,3.6573887870225654,14.325,1,1,0,205.20562499999997,41
2579,4,1980,20,12,0,1,0,0,0,2,2010,2,18,15432,17.83,2.8808824318750488,7.716,1,0,0,59.536656,30
2579,4,1980,20,12,0,1,0,0,0,2,2011,2,18,18023,19.23,2.9564715596006885,9.0115,1,0,0,81.20713225,31
2579,4,1980,20,12,0,1,0,0,0,2,2013,2,18,22807,18.46,2.9156062290747062,11.4035,1,0,0,130.03981224999998,33
2579,4,1980,20,12,0,1,0,0,0,2,2015,2,18,27263,14.5,2.6741486494265287,13.6315,1,1,1,185.81779225000002,35
2579,4,1980,20,12,0,1,0,0,0,2,2017,2,18,27392,20,2.995732273553991,13.696,1,1,2,187.58041599999999,37
2579,4,1980,20,12,0,1,0,0,0,2,2019,2,18,31651,32.69,3.487069220736119,15.8255,1,1,0,250.44645025,39
2579,4,1980,20,12,0,1,0,0,0,2,2021,2,18,35695,26.92,3.2928695047765273,17.8475,1,1,0,318.53325625,41
2580,2,1982,20,12,0,1,0,0,0,1,2010,2,17,18770,12,2.4849066497880004,9.385,1,1,0,88.07822499999999,28
2580,2,1982,20,12,0,1,0,0,0,1,2011,2,17,21231,14.29,2.659559991941776,10.6155,1,1,0,112.68884025000001,29
2580,2,1982,20,12,0,1,0,0,0,1,2013,2,17,26329,22.22,3.100992784211484,13.1645,1,1,0,173.30406025000002,31
2580,2,1982,20,12,0,1,0,0,0,1,2015,2,17,28725,23.08,3.138966441639899,14.3625,1,0,0,206.28140625000003,33
2580,2,1982,20,12,0,1,0,0,0,1,2017,2,17,28725,19.23,2.9564715596006885,14.3625,1,0,0,206.28140625000003,35
2580,2,1982,20,12,0,1,0,0,0,1,2021,2,17,37764,200,5.298317366548036,18.882,1,1,0,356.52992400000005,39
2581,9,1983,16,16,0,0,0,0,0,-1,2010,2,19,10910,23.08,3.138966441639899,5.455,1,0,0,29.757025000000002,27
2581,9,1983,16,16,0,0,0,0,0,-1,2011,2,19,13219,20.19,3.005187432324746,6.6095,1,1,0,43.685490249999994,28
2581,9,1983,16,16,0,0,0,0,0,-1,2013,2,19,17905,30.77,3.4265401893339504,8.9525,1,1,0,80.14725625000001,30
2581,9,1983,16,16,0,0,0,0,0,-1,2015,2,19,22323,31.2,3.4404180948154366,11.1615,1,1,1,124.57908225,32
2581,9,1983,16,16,0,0,0,0,0,-1,2017,2,19,22323,42,3.7376696182833684,11.1615,1,1,2,124.57908225,34
2581,9,1983,16,16,0,0,0,0,0,-1,2019,2,19,26443,50,3.912023005428146,13.2215,1,1,0,174.80806225,36
2581,9,1983,16,16,0,0,0,0,0,-1,2021,2,19,30043,55.29,4.012592060349841,15.0215,1,1,0,225.64546224999998,38
2582,7,1982,12,12,0,1,0,0,0,2,2010,2,13,17962,10.4,2.341805806147327,8.981,1,0,0,80.658361,28
2582,7,1982,12,12,0,1,0,0,0,2,2011,2,13,19872,11,2.3978952727983707,9.936,1,0,0,98.724096,29
2582,7,1982,12,12,0,1,0,0,0,2,2019,2,13,31168,16.75,2.8183982582710754,15.584,1,0,0,242.861056,37
2582,7,1982,12,12,0,1,0,0,0,2,2021,2,13,35096,17,2.833213344056216,17.548,1,0,0,307.93230399999993,39
2583,11,1982,17,16,2,1,0,0,0,2,2010,2,18,11791,14,2.6390573296152584,5.8955,1,0,0,34.75692025,28
2583,11,1982,17,16,2,1,0,0,0,2,2011,2,18,13805,14.4,2.667228206581955,6.9025,1,0,0,47.64450625,29
2583,11,1982,17,16,2,1,0,0,0,2,2013,2,18,17773,16.7,2.8154087194227095,8.8865,1,1,0,78.96988225,31
2583,11,1982,17,16,2,1,0,0,0,2,2015,2,18,22141,16.7,2.8154087194227095,11.0705,1,1,0,122.55597024999999,33
2583,11,1982,17,16,2,1,0,0,0,2,2017,2,18,26551,20.9,3.039749158970765,13.2755,1,1,0,176.23890024999997,35
2583,11,1982,17,16,2,1,0,0,0,2,2019,2,18,30943,21.06,3.0473755067058295,15.4715,1,1,0,239.36731225000003,37
2583,11,1982,17,16,2,1,0,0,0,2,2021,2,18,36143,24.23,3.1875915348284343,18.0715,1,1,0,326.57911225000004,39
2584,11,1983,16,12,0,0,0,0,0,1,2010,2,14,11755,12.09,2.492378664626701,5.8775,1,0,0,34.54500625000001,27
2584,11,1983,16,12,0,0,0,0,0,1,2011,2,14,12475,12,2.4849066497880004,6.2375,1,0,0,38.906406249999996,28
2584,11,1983,16,12,0,0,0,0,0,1,2013,2,14,15855,16.8,2.8213788864092133,7.9275,1,1,0,62.845256250000006,30
2584,11,1983,16,12,0,0,0,0,0,1,2017,2,14,25847,21.37,3.0619880693310564,12.9235,1,1,2,167.01685225000003,34
2584,11,1983,16,12,0,0,0,0,0,1,2019,2,14,30210,28.85,3.3621099929541085,15.105,1,1,0,228.16102500000002,36
2584,11,1983,16,12,0,0,0,0,0,1,2021,2,14,34370,31.25,3.4420193761824107,17.185,1,1,0,295.32422499999996,38
2586,1,1984,12,10,0,1,0,0,0,0,2010,2,12,12561,14.62,2.6823904543216326,6.2805,1,0,2,39.44468025,26
2586,1,1984,12,10,0,1,0,0,0,0,2011,2,12,12561,NA,NA,6.2805,0,0,2,39.44468025,27
2586,1,1984,12,10,0,1,0,0,0,0,2013,2,12,12561,NA,NA,6.2805,0,1,2,39.44468025,29
2586,1,1984,12,10,0,1,0,0,0,0,2015,2,12,12561,NA,NA,6.2805,0,1,3,39.44468025,31
2586,1,1984,12,10,0,1,0,0,0,0,2017,2,12,12561,NA,NA,6.2805,0,1,3,39.44468025,33
2586,1,1984,12,10,0,1,0,0,0,0,2019,2,12,12561,NA,NA,6.2805,0,1,0,39.44468025,35
2586,1,1984,12,10,0,1,0,0,0,0,2021,2,12,12561,NA,NA,6.2805,0,1,0,39.44468025,37
2587,12,1983,12,12,0,1,0,0,0,3,2015,2,14,27315,17,2.833213344056216,13.6575,1,1,2,186.52730625,32
2589,6,1982,12,14,49,0,0,0,0,-1,2010,2,12,18853,10.74,2.3739750890807185,9.4265,1,0,0,88.85890225000001,28
2589,6,1982,12,14,49,0,0,0,0,-1,2011,2,12,20465,12.8,2.5494451709255714,10.2325,1,0,0,104.70405625,29
2589,6,1982,12,14,49,0,0,0,0,-1,2013,2,12,24312,11.5,2.4423470353692043,12.156,1,1,1,147.768336,31
2589,6,1982,12,14,49,0,0,0,0,-1,2015,2,12,27944,12.78,2.5478814489493886,13.972,1,1,1,195.216784,33
2589,6,1982,12,14,49,0,0,0,0,-1,2017,2,12,30378,20,2.995732273553991,15.189,1,1,1,230.705721,35
2589,6,1982,12,14,49,0,0,0,0,-1,2019,2,12,34614,22.5,3.1135153092103742,17.307,1,1,0,299.532249,37
2591,11,1981,16,13,0,0,0,0,0,2,2010,2,17,14390,25,3.2188758248682006,7.195,1,1,0,51.768025,29
2591,11,1981,16,13,0,0,0,0,0,2,2011,2,17,16975,13.85,2.6282852326333477,8.4875,1,1,0,72.03765625000001,30
2591,11,1981,16,13,0,0,0,0,0,2,2017,2,17,31060,71.11,4.2642279738954265,15.53,1,1,1,241.18089999999998,36
2592,2,1981,19,18,0,1,0,0,0,1,2010,2,18,16532,34.19,3.5319332036512097,8.266,1,0,0,68.326756,29
2592,2,1981,19,18,0,1,0,0,0,1,2011,2,18,18872,35.04,3.5564902660681907,9.436,1,0,0,89.038096,30
2592,2,1981,19,18,0,1,0,0,0,1,2013,2,18,23552,35.04,3.5564902660681907,11.776,1,0,0,138.674176,32
2592,2,1981,19,18,0,1,0,0,0,1,2015,2,18,28247,35.04,3.5564902660681907,14.1235,1,0,0,199.47325225,34
2592,2,1981,19,18,0,1,0,0,0,1,2017,1,18,33447,59.62,4.087991088249925,16.7235,1,0,0,279.67545225000003,36
2592,2,1981,19,18,0,1,0,0,0,1,2019,1,18,38685,142.86,4.961865129726826,19.3425,1,0,0,374.13230625000006,38
2593,7,1984,18,18,0,0,0,0,0,3,2010,2,18,9485,13,2.5649493574615367,4.7425,1,0,0,22.491306249999997,26
2593,7,1984,18,18,0,0,0,0,0,3,2011,2,18,10885,13,2.5649493574615367,5.4425,1,0,0,29.620806249999998,27
2593,7,1984,18,18,0,0,0,0,0,3,2013,2,19,12317,13,2.5649493574615367,6.1585,1,0,0,37.927122250000004,29
2593,7,1984,18,18,0,0,0,0,0,3,2015,2,20,15465,20.03,2.997231149677727,7.7325,1,0,0,59.79155625,31
2593,7,1984,18,18,0,0,0,0,0,3,2017,2,20,21765,16.03,2.7744619666214616,10.8825,1,1,0,118.42880625000001,33
2593,7,1984,18,18,0,0,0,0,0,3,2019,2,20,27405,18.43,2.9139797716817317,13.7025,1,1,0,187.75850625,35
2595,5,1980,12,12,36,0,0,0,0,-3,2010,2,11,12690,12,2.4849066497880004,6.345,1,0,0,40.259024999999994,30
2595,5,1980,12,12,36,0,0,0,0,-3,2011,2,11,14886,12,2.4849066497880004,7.443,1,0,0,55.39824899999999,31
2595,5,1980,12,12,36,0,0,0,0,-3,2013,2,11,16526,48,3.871201010907891,8.263,1,0,0,68.277169,33
2595,5,1980,12,12,36,0,0,0,0,-3,2015,2,11,20686,13.75,2.6210388241125804,10.343,1,0,0,106.977649,35
2595,5,1980,12,12,36,0,0,0,0,-3,2017,2,11,23566,25,3.2188758248682006,11.783,1,0,0,138.839089,37
2595,5,1980,12,12,36,0,0,0,0,-3,2019,2,11,29586,25,3.2188758248682006,14.793,1,0,0,218.83284899999998,39
2595,5,1980,12,12,36,0,0,0,0,-3,2021,2,11,33226,30.61,3.421326752957321,16.613,1,0,0,275.991769,41
2596,7,1980,10,17,3,0,0,0,0,2,2010,2,17,19161,6.98,1.9430489167742813,9.5805,1,1,0,91.78598025000001,30
2596,7,1980,10,17,3,0,0,0,0,2,2011,2,17,21451,11.63,2.453587966530573,10.7255,1,1,0,115.03635025000001,31
2596,7,1980,10,17,3,0,0,0,0,2,2013,1,17,23531,24.04,3.179719109667007,11.7655,1,1,1,138.42699025,33
2596,7,1980,10,17,3,0,0,0,0,2,2015,2,17,26676,24.36,3.192942442841696,13.338,1,1,1,177.90224399999997,35
2596,7,1980,10,17,3,0,0,0,0,2,2017,2,17,30301,30.22,3.4085039568445934,15.1505,1,1,2,229.53765024999998,37
2596,7,1980,10,17,3,0,0,0,0,2,2019,2,17,32861,240,5.480638923341991,16.4305,1,1,0,269.96133024999995,39
2596,7,1980,10,17,3,0,0,0,0,2,2021,2,17,34781,163.46,5.0965683120879834,17.3905,1,1,0,302.42949024999996,41
2597,2,1983,10,17,0,0,0,0,0,2,2010,2,17,14516,70,4.248495242049359,7.258,1,1,0,52.678564,27
2597,2,1983,10,17,0,0,0,0,0,2,2011,2,17,16511,20,2.995732273553991,8.2555,1,1,0,68.15328025,28
2597,2,1983,10,17,0,0,0,0,0,2,2013,2,17,18191,150,5.0106352940962555,9.0955,1,1,1,82.72812024999999,30
2597,2,1983,10,17,0,0,0,0,0,2,2015,2,17,23071,150,5.0106352940962555,11.5355,1,1,1,133.06776025000002,32
2597,2,1983,10,17,0,0,0,0,0,2,2017,2,17,27801,240,5.480638923341991,13.9005,1,1,2,193.22390024999999,34
2597,2,1983,10,17,0,0,0,0,0,2,2019,2,17,33499,100,4.605170185988092,16.7495,1,1,0,280.54575025,36
2598,1,1981,14,14,0,0,0,0,0,0,2010,2,12,19665,43.27,3.7674595542367935,9.8325,1,0,0,96.67805625,29
2598,1,1981,14,14,0,0,0,0,0,0,2011,2,12,21785,6.25,1.8325814637483102,10.8925,1,0,0,118.64655625,30
2598,1,1981,14,14,0,0,0,0,0,0,2013,2,12,25945,38.46,3.6496187401606335,12.9725,1,0,0,168.28575625,32
2598,1,1981,14,14,0,0,0,0,0,0,2015,2,12,30105,38.46,3.6496187401606335,15.0525,1,0,0,226.57775625,34
2598,1,1981,14,14,0,0,0,0,0,0,2017,2,12,34225,48.08,3.872866290226952,17.1125,1,1,0,292.83765625,36
2599,1,1981,14,14,0,1,0,0,0,2,2010,2,15,15175,13.5,2.6026896854443837,7.5875,1,1,1,57.570156250000004,29
2599,1,1981,14,14,0,1,0,0,0,2,2011,2,15,16285,13.5,2.6026896854443837,8.1425,1,1,2,66.30030625,30
2599,1,1981,14,14,0,1,0,0,0,2,2013,2,15,19075,11.5,2.4423470353692043,9.5375,1,1,2,90.96390625,32
2599,1,1981,14,14,0,1,0,0,0,2,2015,2,15,19635,15,2.70805020110221,9.8175,1,1,2,96.38330625000002,34
2599,1,1981,14,14,0,1,0,0,0,2,2017,2,15,23595,15.75,2.7568403652716422,11.7975,1,1,2,139.18100625,36
2599,1,1981,14,14,0,1,0,0,0,2,2019,2,15,27321,16.25,2.7880929087757464,13.6605,1,1,0,186.60926025000003,38
2599,1,1981,14,14,0,1,0,0,0,2,2021,3,15,30769,17,2.833213344056216,15.3845,1,0,0,236.68284024999997,40
2600,8,1982,14,14,0,1,0,0,0,2,2010,2,12,15198,10.05,2.307572634505085,7.599,1,0,2,57.744801,28
