83 0 0 0 -2 -2 2 2 3 2 3 2 2 -4 -4 -4 1 9 1981 1 12 6 2 0 0 1 12 2889 1 799
84 0 0 0 0 2 3 3 3 2 3 2 2 -4 -4 -4 2 2 1984 1 12 6 2 0 0 -5 -5 -5 -5 22
85 0 1 2 0 5 2 2 3 2 2 3 2 -4 -4 -4 1 2 1984 1 12 12 4 0 0 1 12 1700 1 -3
86 1 2 0 25 18 3 3 1 3 1 4 4 30 0 -4 2 10 1980 1 12 12 4 0 0 1 18 2750 1 850
87 0 0 0 1 5 2 3 1 1 2 4 1 -4 -4 -4 1 5 1984 1 14 12 2 0 1 -5 -5 -5 -5 141
88 0 0 2 3 6 2 3 2 2 1 2 2 -4 -4 -4 1 1 1981 1 12 12 4 -1 0 1 12 9000 1 -3
89 0 0 0 0 4 1 1 4 2 2 1 2 -4 -4 -4 1 11 1981 1 6 6 4 0 0 1 20 6169 1 976
90 0 1 0 30 0 2 3 1 2 1 1 2 -4 -4 -4 1 11 1981 1 12 16 2 0 0 1 16 1850 1 1037
91 0 0 0 -2 5 2 1 4 1 2 1 1 -4 -4 -4 2 9 1982 1 12 16 2 0 0 1 16 3722 1 704
92 0 -2 0 0 10 2 2 2 3 3 3 3 -4 -4 -4 1 4 1983 1 12 10 4 0 0 1 12 -4 1 76
93 0 0 0 0 2 2 2 2 3 1 2 2 -4 0 -4 1 9 1983 1 12 8 2 0 0 -5 -5 -5 -5 400
94 0 0 0 20 5 2 2 2 2 2 1 2 0 0 0 2 9 1980 1 12 10 1 0 0 3 14 0 1 993
95 0 0 0 0 1 1 1 3 1 3 1 1 -4 -4 -4 1 7 1982 1 8 8 2 -5 -5 -5 -5 -5 -5 299
96 0 0 0 0 2 1 1 2 2 3 1 1 -4 -4 -4 1 7 1982 1 14 12 4 0 -5 -5 -5 -5 -5 334
97 0 0 1 1 1 2 2 3 2 2 2 2 -4 0 -4 1 6 1980 1 12 12 2 1 0 -5 -5 -5 -5 859
98 0 0 0 0 0 2 2 2 2 2 2 2 -4 0 -4 1 1 1980 1 -3 -3 4 0 0 -5 -5 -5 -5 0
